,epoch,train_loss,val_loss,time,learning rate
82,82,0.16866505415439606,0.17017548627853393,57.82910633087158,0.0001584893192461114
83,83,0.1686126211643219,0.17015480926036836,57.82884645462036,0.0001584893192461114
84,84,0.1685911028623581,0.1701628480911255,57.81487035751343,0.0001584893192461114
85,85,0.16855995540618895,0.17017092866897582,57.87955164909363,0.0001584893192461114
86,86,0.16851678276062013,0.17017826533317565,57.82878804206848,0.0001584893192461114
87,87,0.16849171979427338,0.17018257882595061,57.82257580757141,0.0001584893192461114
88,88,0.16844198791980744,0.17013449716567994,57.79791331291199,0.0001584893192461114
89,89,0.16840095026493074,0.1701265148639679,57.8691828250885,0.0001584893192461114
90,90,0.16836772541999817,0.17011077210903167,57.88521909713745,0.0001584893192461114
91,91,0.16833872351646423,0.1701112802028656,57.87124991416931,0.0001584893192461114
92,92,0.16833127663135528,0.17008493525981902,57.833199977874756,0.0001584893192461114
93,93,0.1683071120738983,0.17007987484931947,57.838677406311035,0.0001584893192461114
94,94,0.16829612936973573,0.1701099581718445,57.858564376831055,0.0001584893192461114
95,95,0.16825869584083558,0.1700830988883972,57.91817283630371,0.0001584893192461114
96,96,0.16829503726959227,0.1701936423778534,57.907187700271606,0.0001584893192461114
97,97,0.1682923818588257,0.1701565587043762,57.8482768535614,0.0001584893192461114
98,98,0.16844305024147033,0.170230256319046,57.82195234298706,0.0001584893192461114
99,99,0.16831112456321717,0.17021394007205964,57.83675479888916,6.309573444801935e-05
